iterStep,process,time
0,health serialization,0.0016846656799316406
1,health deserialization,1.0125622749328613
1,health serialization,0.002959728240966797
2,health deserialization,1.0040671825408936
2,order serialization,0.0027179718017578125
3,ORDER deserialization,1.0141847133636475
3,health serialization,0.00037860870361328125
4,health deserialization,1.002777338027954
4,health serialization,0.0003986358642578125
5,health deserialization,1.0027709007263184
5,order serialization,0.0012118816375732422
6,ORDER deserialization,1.0048081874847412
6,health serialization,0.0003020763397216797
7,health deserialization,1.001896619796753
7,health serialization,0.0004334449768066406
8,health deserialization,1.0028314590454102
8,order serialization,0.001271963119506836
9,ORDER deserialization,1.004643440246582
9,health serialization,0.0007996559143066406
10,health deserialization,1.0040504932403564
10,health serialization,0.0005004405975341797
11,health deserialization,1.0039057731628418
11,order serialization,0.0016608238220214844
12,ORDER deserialization,1.0061073303222656
12,health serialization,0.0003376007080078125
13,health deserialization,1.0028636455535889
13,health serialization,0.00025725364685058594
14,health deserialization,1.0042147636413574
14,order serialization,0.001432180404663086
15,ORDER deserialization,1.0036132335662842
15,health serialization,0.000148773193359375
16,health deserialization,1.0036180019378662
16,health serialization,0.0005450248718261719
17,health deserialization,1.0034279823303223
17,order serialization,0.0019099712371826172
18,ORDER deserialization,1.008380651473999
18,health serialization,0.0005130767822265625
19,health deserialization,1.0037696361541748
19,health serialization,0.0002219676971435547
20,health deserialization,1.0027830600738525
20,order serialization,0.0008459091186523438
21,ORDER deserialization,1.0039513111114502
21,health serialization,0.00038886070251464844
22,health deserialization,1.0017085075378418
22,health serialization,0.00044918060302734375
23,health deserialization,1.0018348693847656
23,order serialization,0.0006885528564453125
24,ORDER deserialization,1.0035111904144287
24,health serialization,0.0002613067626953125
25,health deserialization,1.0033855438232422
25,health serialization,0.0004544258117675781
26,health deserialization,1.0021510124206543
26,order serialization,0.0008108615875244141
27,ORDER deserialization,1.0024940967559814
27,health serialization,0.0006036758422851562
28,health deserialization,1.0023200511932373
28,health serialization,0.0014760494232177734
29,health deserialization,1.00441575050354
29,order serialization,0.0013210773468017578
30,ORDER deserialization,1.0036771297454834
30,health serialization,0.0002989768981933594
31,health deserialization,1.003352165222168
31,health serialization,0.0006353855133056641
32,health deserialization,1.0028860569000244
32,order serialization,0.001405954360961914
33,ORDER deserialization,1.0043416023254395
33,health serialization,0.0014157295227050781
34,health deserialization,1.0014913082122803
34,health serialization,0.0004029273986816406
35,health deserialization,1.001237154006958
35,order serialization,0.0010418891906738281
36,ORDER deserialization,1.003833532333374
36,health serialization,0.0008997917175292969
37,health deserialization,1.002671241760254
37,health serialization,0.0002815723419189453
38,health deserialization,1.0016212463378906
38,order serialization,0.0013031959533691406
