iterStep,process,time
0,health serialization,0.5277998447418213
1,order serialization,0.5313210487365723
2,health serialization,0.1235651969909668
3,order serialization,0.3896219730377197
4,health serialization,0.1259899139404297
5,order serialization,0.39554786682128906
6,health serialization,0.12615180015563965
7,order serialization,0.3900885581970215
8,health serialization,0.1252739429473877
9,order serialization,0.3831906318664551
10,health serialization,0.12549996376037598
11,order serialization,0.39238834381103516
12,health serialization,0.12447857856750488
13,order serialization,0.3964498043060303
14,health serialization,0.12962937355041504
15,order serialization,0.3928530216217041
16,health serialization,0.12656617164611816
17,order serialization,0.40459775924682617
18,health serialization,0.12688517570495605
19,order serialization,0.3882591724395752
20,health serialization,0.12948107719421387
21,order serialization,0.39713001251220703
22,health serialization,0.1240236759185791
23,order serialization,0.39818525314331055
24,health serialization,0.12633681297302246
25,order serialization,0.3938784599304199
26,health serialization,0.1250288486480713
27,order serialization,0.38929271697998047
28,health serialization,0.1283271312713623
29,order serialization,0.38782572746276855
30,health serialization,0.1233367919921875
31,order serialization,0.4009532928466797
32,health serialization,0.12623023986816406
33,order serialization,0.3846151828765869
34,health serialization,0.1264498233795166
35,order serialization,0.3948359489440918
36,health serialization,0.12472391128540039
37,order serialization,0.40340590476989746
38,health serialization,0.1268157958984375
39,order serialization,0.39636921882629395
40,health serialization,0.12381625175476074
41,order serialization,0.3948221206665039
42,health serialization,0.12533903121948242
43,order serialization,0.3929760456085205
44,health serialization,0.1255345344543457
45,order serialization,0.3943593502044678
46,health serialization,0.12615489959716797
47,order serialization,0.39133715629577637
48,health serialization,0.12424349784851074
49,order serialization,0.39823436737060547
50,health serialization,0.12551093101501465
51,order serialization,0.39804983139038086
52,health serialization,0.12401700019836426
53,order serialization,0.3937079906463623
54,health serialization,0.1234748363494873
55,order serialization,0.39683103561401367
56,health serialization,0.12720394134521484
57,order serialization,0.39824390411376953
58,health serialization,0.1239931583404541
59,order serialization,0.42245006561279297
60,health serialization,0.12691307067871094
61,order serialization,0.3924558162689209
62,health serialization,0.12715601921081543
63,order serialization,0.3954904079437256
64,health serialization,0.12438440322875977
65,order serialization,0.39669203758239746
66,health serialization,0.1262037754058838
67,order serialization,0.39329099655151367
68,health serialization,0.13301777839660645
69,order serialization,0.39562535285949707
70,health serialization,0.12669897079467773
71,order serialization,0.39774227142333984
72,health serialization,0.12955021858215332
73,order serialization,0.3957366943359375
74,health serialization,0.12435746192932129
75,order serialization,0.40091967582702637
76,health serialization,0.12311339378356934
77,order serialization,0.39911746978759766
78,health serialization,0.12695622444152832
79,order serialization,0.39965033531188965
80,health serialization,0.12600970268249512
81,order serialization,0.3923072814941406
82,health serialization,0.12781143188476562
83,order serialization,0.40578675270080566
84,health serialization,0.12467384338378906
85,order serialization,0.39787745475769043
86,health serialization,0.12807059288024902
87,order serialization,0.3962414264678955
88,health serialization,0.12501215934753418
89,order serialization,0.3952598571777344
90,health serialization,0.12548446655273438
91,order serialization,0.3966045379638672
92,health serialization,0.12518525123596191
93,order serialization,0.39191508293151855
94,health serialization,0.12581706047058105
95,order serialization,0.3892555236816406
96,health serialization,0.13852572441101074
97,order serialization,0.3951573371887207
98,health serialization,0.1245276927947998
99,order serialization,0.40358424186706543
100,health serialization,0.12479472160339355
101,order serialization,0.3980236053466797
102,health serialization,0.12915444374084473
103,order serialization,0.4013361930847168
104,health serialization,0.12738609313964844
105,order serialization,0.3980586528778076
106,health serialization,0.12499237060546875
107,order serialization,0.3979349136352539
108,health serialization,0.12603759765625
109,order serialization,0.3963291645050049
110,health serialization,0.12514996528625488
111,order serialization,0.39532899856567383
112,health serialization,0.1267406940460205
113,order serialization,0.3990449905395508
114,health serialization,0.12425947189331055
115,order serialization,0.4019012451171875
116,health serialization,0.12475204467773438
117,order serialization,0.39948582649230957
118,health serialization,0.12412691116333008
119,order serialization,0.39597105979919434
120,health serialization,0.12586736679077148
121,order serialization,0.4024467468261719
122,health serialization,0.12488460540771484
123,order serialization,0.3999805450439453
124,health serialization,0.1269848346710205
125,order serialization,0.3982729911804199
126,health serialization,0.12486457824707031
127,order serialization,0.39765334129333496
128,health serialization,0.12543511390686035
129,order serialization,0.3904561996459961
130,health serialization,0.12636446952819824
131,order serialization,0.3988807201385498
132,health serialization,0.12799859046936035
133,order serialization,0.39719319343566895
134,health serialization,0.12885451316833496
135,order serialization,0.393848180770874
136,health serialization,0.12558889389038086
137,order serialization,0.3924124240875244
138,health serialization,0.13184046745300293
139,order serialization,0.4035305976867676
140,health serialization,0.1270122528076172
141,order serialization,0.4041860103607178
142,health serialization,0.1289825439453125
143,order serialization,0.4021768569946289
144,health serialization,0.12616276741027832
145,order serialization,0.40560197830200195
146,health serialization,0.12639379501342773
147,order serialization,0.39502906799316406
148,health serialization,0.12678098678588867
149,order serialization,0.396059513092041
150,health serialization,0.1265099048614502
151,order serialization,0.3949575424194336
152,health serialization,0.1292738914489746
153,order serialization,0.3933720588684082
154,health serialization,0.12618064880371094
155,order serialization,0.40368127822875977
156,health serialization,0.1278245449066162
157,order serialization,0.39842844009399414
158,health serialization,0.12811279296875
159,order serialization,0.40050268173217773
160,health serialization,0.12568378448486328
161,order serialization,0.39959239959716797
162,health serialization,0.1268608570098877
163,order serialization,0.4023282527923584
164,health serialization,0.12634873390197754
165,order serialization,0.40061116218566895
166,health serialization,0.12549352645874023
167,order serialization,0.39788031578063965
168,health serialization,0.12480282783508301
169,order serialization,0.39707398414611816
170,health serialization,0.12592458724975586
171,order serialization,0.3998270034790039
172,health serialization,0.13028955459594727
173,order serialization,0.4054553508758545
174,health serialization,0.12514853477478027
175,order serialization,0.39658141136169434
176,health serialization,0.1258864402770996
177,order serialization,0.40178680419921875
178,health serialization,0.12598609924316406
179,order serialization,0.40274930000305176
180,health serialization,0.12509560585021973
181,order serialization,0.3919546604156494
182,health serialization,0.1261301040649414
183,order serialization,0.3948531150817871
184,health serialization,0.12537908554077148
185,order serialization,0.40050387382507324
186,health serialization,0.13004398345947266
187,order serialization,0.3912975788116455
188,health serialization,0.12451648712158203
189,order serialization,0.39899778366088867
190,health serialization,0.12396931648254395
191,order serialization,0.3956589698791504
192,health serialization,0.12554073333740234
193,order serialization,0.40398335456848145
194,health serialization,0.12564301490783691
195,order serialization,0.39239072799682617
196,health serialization,0.1293179988861084
197,order serialization,0.3909451961517334
198,health serialization,0.12666606903076172
199,order serialization,0.39598631858825684
