iterStep,process,time
59,order serialization,0.0015842914581298828
60,health serialization,0.000659942626953125
61,order serialization,0.0007948875427246094
62,health serialization,0.0006811618804931641
63,order serialization,0.00080108642578125
64,health serialization,0.0003459453582763672
65,order serialization,0.0007851123809814453
66,health serialization,0.0004863739013671875
67,order serialization,0.0008020401000976562
68,health serialization,0.0004937648773193359
69,order serialization,0.0007557868957519531
70,health serialization,0.0007946491241455078
71,order serialization,0.0008516311645507812
72,health serialization,0.0005192756652832031
73,order serialization,0.0007524490356445312
74,health serialization,0.0004737377166748047
75,order serialization,0.0008683204650878906
76,health serialization,0.0004534721374511719
77,order serialization,0.0007889270782470703
78,health serialization,0.0005767345428466797
79,order serialization,0.0008912086486816406
80,health serialization,0.0004284381866455078
81,order serialization,0.0008466243743896484
82,health serialization,0.0005457401275634766
83,order serialization,0.0008611679077148438
84,health serialization,0.00045800209045410156
85,order serialization,0.0009834766387939453
86,health serialization,0.0005083084106445312
87,order serialization,0.0008029937744140625
88,health serialization,0.0005135536193847656
89,order serialization,0.0007250308990478516
90,health serialization,0.0005180835723876953
91,order serialization,0.0007710456848144531
92,health serialization,0.0005285739898681641
93,order serialization,0.0007517337799072266
94,health serialization,0.0004062652587890625
95,order serialization,0.0007727146148681641
96,health serialization,0.0004239082336425781
97,order serialization,0.0007612705230712891
98,health serialization,0.0005075931549072266
99,order serialization,0.0008413791656494141
100,health serialization,0.0005013942718505859
101,order serialization,0.0007915496826171875
102,health serialization,0.00043511390686035156
103,order serialization,0.0008368492126464844
104,health serialization,0.0005033016204833984
105,order serialization,0.0007498264312744141
106,health serialization,0.0005104541778564453
107,order serialization,0.0008018016815185547
108,health serialization,0.0005524158477783203
109,order serialization,0.0007388591766357422
110,health serialization,0.00041413307189941406
111,order serialization,0.0007650852203369141
112,health serialization,0.0004444122314453125
113,order serialization,0.0008699893951416016
114,health serialization,0.0004181861877441406
115,order serialization,0.0011496543884277344
116,health serialization,0.0006682872772216797
117,order serialization,0.0008590221405029297
118,health serialization,0.00042629241943359375
119,order serialization,0.0007059574127197266
120,health serialization,0.0005204677581787109
121,order serialization,0.0008585453033447266
122,health serialization,0.0004911422729492188
123,order serialization,0.0007865428924560547
124,health serialization,0.0005884170532226562
125,order serialization,0.0012328624725341797
126,health serialization,0.0004558563232421875
127,order serialization,0.004409074783325195
128,health serialization,0.0007994174957275391
129,order serialization,0.0007622241973876953
130,health serialization,0.00040030479431152344
131,order serialization,0.0007655620574951172
132,health serialization,0.0005939006805419922
133,order serialization,0.0012440681457519531
134,health serialization,0.0004367828369140625
135,order serialization,0.00079345703125
136,health serialization,0.0006837844848632812
137,order serialization,0.0009002685546875
138,health serialization,0.0004267692565917969
139,order serialization,0.001081705093383789
140,health serialization,0.0007796287536621094
141,order serialization,0.0009262561798095703
142,health serialization,0.0006361007690429688
143,order serialization,0.0007305145263671875
144,health serialization,0.0004904270172119141
145,order serialization,0.0008542537689208984
146,health serialization,0.00040912628173828125
147,order serialization,0.0008306503295898438
148,health serialization,0.000518798828125
149,order serialization,0.0009341239929199219
150,health serialization,0.00047087669372558594
151,order serialization,0.0012459754943847656
152,health serialization,0.00099945068359375
153,order serialization,0.0008094310760498047
154,health serialization,0.00041866302490234375
155,order serialization,0.0008006095886230469
156,health serialization,0.0006017684936523438
157,order serialization,0.0008344650268554688
158,health serialization,0.000476837158203125
159,order serialization,0.0007410049438476562
160,health serialization,0.0005910396575927734
161,order serialization,0.0009298324584960938
162,health serialization,0.0004627704620361328
163,order serialization,0.0008673667907714844
164,health serialization,0.0004029273986816406
165,order serialization,0.0019114017486572266
166,health serialization,0.00045490264892578125
167,order serialization,0.0007946491241455078
168,health serialization,0.0005831718444824219
169,order serialization,0.0008325576782226562
170,health serialization,0.0005247592926025391
171,order serialization,0.0007724761962890625
172,health serialization,0.0006995201110839844
173,order serialization,0.0008020401000976562
174,health serialization,0.0006949901580810547
175,order serialization,0.0008039474487304688
176,health serialization,0.0005702972412109375
177,order serialization,0.0007801055908203125
178,health serialization,0.00045990943908691406
179,order serialization,0.0009369850158691406
180,health serialization,0.0005886554718017578
181,order serialization,0.0007948875427246094
182,health serialization,0.0004904270172119141
183,order serialization,0.0009083747863769531
184,health serialization,0.0004916191101074219
185,order serialization,0.0007884502410888672
186,health serialization,0.0005888938903808594
187,order serialization,0.0007958412170410156
188,health serialization,0.0005800724029541016
189,order serialization,0.0007605552673339844
190,health serialization,0.0005066394805908203
191,order serialization,0.0007865428924560547
192,health serialization,0.0005590915679931641
193,order serialization,0.0008099079132080078
194,health serialization,0.0005064010620117188
195,order serialization,0.0008513927459716797
196,health serialization,0.0004429817199707031
197,order serialization,0.0007979869842529297
198,health serialization,0.0004925727844238281
199,order serialization,0.0007948875427246094
