iterStep,process,time
0,health serialization,0.34307861328125
1,order serialization,0.26453256607055664
2,health serialization,0.08148789405822754
3,order serialization,0.19195246696472168
4,health serialization,0.08525919914245605
5,order serialization,0.19409537315368652
6,health serialization,0.08473849296569824
7,order serialization,0.19855046272277832
8,health serialization,0.08523845672607422
9,order serialization,0.20078611373901367
10,health serialization,0.08446836471557617
11,order serialization,0.18938899040222168
12,health serialization,0.08153080940246582
13,order serialization,0.1911792755126953
14,health serialization,0.08235931396484375
15,order serialization,0.1935722827911377
16,health serialization,0.08432745933532715
17,order serialization,0.19562339782714844
18,health serialization,0.0826559066772461
19,order serialization,0.19712162017822266
20,health serialization,0.08352398872375488
21,order serialization,0.19143342971801758
22,health serialization,0.08298754692077637
23,order serialization,0.1935725212097168
24,health serialization,0.0835573673248291
25,order serialization,0.19571328163146973
26,health serialization,0.08318114280700684
27,order serialization,0.19027209281921387
28,health serialization,0.08265995979309082
29,order serialization,0.1960892677307129
30,health serialization,0.08255767822265625
31,order serialization,0.19646501541137695
32,health serialization,0.08326268196105957
33,order serialization,0.19643950462341309
34,health serialization,0.0825958251953125
35,order serialization,0.19121146202087402
36,health serialization,0.08496499061584473
37,order serialization,0.19987869262695312
38,health serialization,0.08296871185302734
39,order serialization,0.19545578956604004
40,health serialization,0.08327627182006836
41,order serialization,0.19977283477783203
42,health serialization,0.08321046829223633
43,order serialization,0.19910717010498047
44,health serialization,0.08350968360900879
45,order serialization,0.19127845764160156
46,health serialization,0.08308625221252441
47,order serialization,0.20223093032836914
48,health serialization,0.0827798843383789
49,order serialization,0.19797801971435547
50,health serialization,0.0850822925567627
51,order serialization,0.193695068359375
52,health serialization,0.0829615592956543
53,order serialization,0.19597506523132324
54,health serialization,0.08266162872314453
55,order serialization,0.19997143745422363
56,health serialization,0.08289384841918945
57,order serialization,0.19617843627929688
58,health serialization,0.0829010009765625
59,order serialization,0.19286870956420898
60,health serialization,0.08318448066711426
61,order serialization,0.19580626487731934
62,health serialization,0.08318924903869629
63,order serialization,0.19613027572631836
64,health serialization,0.08491802215576172
65,order serialization,0.19689702987670898
66,health serialization,0.08386588096618652
67,order serialization,0.19713926315307617
68,health serialization,0.08589959144592285
69,order serialization,0.1938183307647705
70,health serialization,0.08437132835388184
71,order serialization,0.1955249309539795
72,health serialization,0.08381509780883789
73,order serialization,0.19935107231140137
74,health serialization,0.08252120018005371
75,order serialization,0.18928241729736328
76,health serialization,0.08442163467407227
77,order serialization,0.1946547031402588
78,health serialization,0.0825338363647461
79,order serialization,0.19416403770446777
80,health serialization,0.08284759521484375
81,order serialization,0.19443082809448242
82,health serialization,0.08304929733276367
83,order serialization,0.19929194450378418
84,health serialization,0.08494424819946289
85,order serialization,0.2016010284423828
86,health serialization,0.08354544639587402
87,order serialization,0.19871926307678223
88,health serialization,0.08499789237976074
89,order serialization,0.194061279296875
90,health serialization,0.08415770530700684
91,order serialization,0.19923901557922363
92,health serialization,0.08235788345336914
93,order serialization,0.19624853134155273
94,health serialization,0.08319234848022461
95,order serialization,0.19663071632385254
96,health serialization,0.0829017162322998
97,order serialization,0.20046234130859375
98,health serialization,0.08426022529602051
99,order serialization,0.19527125358581543
100,health serialization,0.08289957046508789
101,order serialization,0.1943824291229248
102,health serialization,0.08197760581970215
103,order serialization,0.19466161727905273
104,health serialization,0.08388805389404297
105,order serialization,0.19951915740966797
106,health serialization,0.08380484580993652
107,order serialization,0.20015215873718262
108,health serialization,0.08490204811096191
109,order serialization,0.19711589813232422
110,health serialization,0.08413267135620117
111,order serialization,0.1965634822845459
112,health serialization,0.08373808860778809
113,order serialization,0.19894647598266602
114,health serialization,0.08280658721923828
115,order serialization,0.19862651824951172
116,health serialization,0.08291101455688477
117,order serialization,0.19183754920959473
118,health serialization,0.0843667984008789
119,order serialization,0.1941523551940918
120,health serialization,0.08427190780639648
121,order serialization,0.1974959373474121
122,health serialization,0.08478593826293945
123,order serialization,0.196089506149292
124,health serialization,0.08286046981811523
125,order serialization,0.1986217498779297
126,health serialization,0.08345961570739746
127,order serialization,0.19747567176818848
128,health serialization,0.08413028717041016
129,order serialization,0.1993396282196045
130,health serialization,0.08350872993469238
131,order serialization,0.19913244247436523
132,health serialization,0.08539390563964844
133,order serialization,0.1956923007965088
134,health serialization,0.08255195617675781
135,order serialization,0.197706937789917
136,health serialization,0.08301234245300293
137,order serialization,0.1975860595703125
138,health serialization,0.08318400382995605
139,order serialization,0.19613099098205566
140,health serialization,0.0833427906036377
141,order serialization,0.1958150863647461
142,health serialization,0.0830221176147461
143,order serialization,0.19756078720092773
144,health serialization,0.08379936218261719
145,order serialization,0.19389629364013672
146,health serialization,0.08264279365539551
147,order serialization,0.20041966438293457
148,health serialization,0.08359694480895996
149,order serialization,0.19996261596679688
150,health serialization,0.08340787887573242
151,order serialization,0.20061111450195312
152,health serialization,0.08335018157958984
153,order serialization,0.19497179985046387
154,health serialization,0.08511114120483398
155,order serialization,0.1973121166229248
156,health serialization,0.08252596855163574
157,order serialization,0.19421744346618652
158,health serialization,0.08254051208496094
159,order serialization,0.19708514213562012
160,health serialization,0.08346748352050781
161,order serialization,0.19575071334838867
162,health serialization,0.0828697681427002
163,order serialization,0.19912385940551758
164,health serialization,0.08426094055175781
165,order serialization,0.2016899585723877
166,health serialization,0.08230209350585938
167,order serialization,0.1996300220489502
168,health serialization,0.08468103408813477
169,order serialization,0.1987006664276123
170,health serialization,0.08208489418029785
171,order serialization,0.19673895835876465
172,health serialization,0.08269333839416504
173,order serialization,0.19701337814331055
174,health serialization,0.08370590209960938
175,order serialization,0.1968839168548584
176,health serialization,0.08234477043151855
177,order serialization,0.19896912574768066
178,health serialization,0.08296322822570801
179,order serialization,0.19715619087219238
180,health serialization,0.08358311653137207
181,order serialization,0.19542980194091797
182,health serialization,0.08257484436035156
183,order serialization,0.19431591033935547
184,health serialization,0.08417177200317383
185,order serialization,0.19491267204284668
186,health serialization,0.08317375183105469
187,order serialization,0.20015883445739746
188,health serialization,0.08495569229125977
189,order serialization,0.19288229942321777
190,health serialization,0.08315443992614746
191,order serialization,0.19942212104797363
192,health serialization,0.0849606990814209
193,order serialization,0.19774317741394043
194,health serialization,0.08276176452636719
195,order serialization,0.20053911209106445
196,health serialization,0.08260917663574219
197,order serialization,0.19614720344543457
198,health serialization,0.08364510536193848
199,order serialization,0.19735407829284668
