iterStep,process,time
0,health serialization,0.00040459632873535156
1,health deserialization,1.183985948562622
1,health serialization,0.0004029273986816406
2,health deserialization,1.043999195098877
2,order serialization,0.0009136199951171875
3,ORDER deserialization,1.0461506843566895
3,health serialization,0.0004177093505859375
4,health deserialization,1.0433313846588135
4,health serialization,0.00035953521728515625
5,health deserialization,1.0420873165130615
5,order serialization,0.0006721019744873047
6,ORDER deserialization,1.0453102588653564
6,health serialization,0.0004794597625732422
7,health deserialization,1.0452532768249512
7,health serialization,0.00037550926208496094
8,health deserialization,1.0442183017730713
8,order serialization,0.0012271404266357422
9,ORDER deserialization,1.0466859340667725
9,health serialization,0.0005400180816650391
10,health deserialization,1.0452797412872314
10,health serialization,0.0003178119659423828
11,health deserialization,1.0447008609771729
11,order serialization,0.0007483959197998047
12,ORDER deserialization,1.044442892074585
12,health serialization,0.0003139972686767578
13,health deserialization,1.045048713684082
13,health serialization,0.00036907196044921875
14,health deserialization,1.0449070930480957
14,order serialization,0.0014317035675048828
15,ORDER deserialization,1.0466206073760986
15,health serialization,0.00023508071899414062
16,health deserialization,1.0430564880371094
16,health serialization,0.000408172607421875
17,health deserialization,1.0455803871154785
17,order serialization,0.000990152359008789
18,ORDER deserialization,1.0466551780700684
18,health serialization,0.000522613525390625
19,health deserialization,1.0446422100067139
19,health serialization,0.00034999847412109375
20,health deserialization,1.044724464416504
20,order serialization,0.0012848377227783203
21,ORDER deserialization,1.0446922779083252
21,health serialization,0.00021982192993164062
22,health deserialization,1.0445573329925537
22,health serialization,0.0003018379211425781
23,health deserialization,1.0489773750305176
23,order serialization,0.0008244514465332031
24,ORDER deserialization,1.0446267127990723
24,health serialization,0.0003330707550048828
25,health deserialization,1.044302225112915
25,health serialization,0.00014162063598632812
26,health deserialization,1.044342041015625
26,order serialization,0.0008876323699951172
27,ORDER deserialization,1.0453615188598633
27,health serialization,0.0003287792205810547
28,health deserialization,1.0441269874572754
28,health serialization,0.0003514289855957031
29,health deserialization,1.0446231365203857
29,order serialization,0.001096963882446289
30,ORDER deserialization,1.0453553199768066
30,health serialization,0.0005342960357666016
31,health deserialization,1.0445952415466309
31,health serialization,0.0006284713745117188
32,health deserialization,1.0458667278289795
32,order serialization,0.0008406639099121094
33,ORDER deserialization,1.0459847450256348
33,health serialization,0.00018310546875
34,health deserialization,1.043285846710205
34,health serialization,0.0003132820129394531
35,health deserialization,1.0440101623535156
35,order serialization,0.0011069774627685547
36,ORDER deserialization,1.0470006465911865
36,health serialization,0.0004134178161621094
37,health deserialization,1.0468897819519043
37,health serialization,0.0003025531768798828
38,health deserialization,1.0474622249603271
38,order serialization,0.0010173320770263672
39,ORDER deserialization,1.0451672077178955
39,health serialization,0.0003390312194824219
40,health deserialization,1.04362154006958
40,health serialization,0.0006763935089111328
41,health deserialization,1.0437300205230713
41,order serialization,0.0010404586791992188
42,ORDER deserialization,1.0450448989868164
42,health serialization,0.00026345252990722656
43,health deserialization,1.0445165634155273
43,health serialization,0.0002911090850830078
44,health deserialization,1.0438427925109863
44,order serialization,0.0010769367218017578
45,ORDER deserialization,1.0442607402801514
45,health serialization,0.00030612945556640625
46,health deserialization,1.0437846183776855
46,health serialization,0.0002474784851074219
47,health deserialization,1.0438852310180664
47,order serialization,0.0008096694946289062
48,ORDER deserialization,1.0443696975708008
48,health serialization,0.00023674964904785156
49,health deserialization,1.0423903465270996
49,health serialization,0.0001518726348876953
50,health deserialization,1.0438103675842285
50,order serialization,0.0013022422790527344
51,ORDER deserialization,1.046715259552002
51,health serialization,0.000701904296875
52,health deserialization,1.044179916381836
52,health serialization,0.00029349327087402344
53,health deserialization,1.0414540767669678
53,order serialization,0.00040841102600097656
54,ORDER deserialization,1.0457024574279785
54,health serialization,0.0005209445953369141
55,health deserialization,1.0464293956756592
55,health serialization,0.00040411949157714844
56,health deserialization,1.0453078746795654
56,order serialization,0.0012848377227783203
57,ORDER deserialization,1.0457184314727783
