iterStep,process,time
75,order serialization,0.02356123924255371
76,health serialization,0.009881258010864258
77,order serialization,0.011307716369628906
78,health serialization,0.02649378776550293
79,order serialization,0.01373147964477539
80,health serialization,0.0008785724639892578
81,order serialization,0.022206544876098633
82,health serialization,0.01753711700439453
83,order serialization,0.010158061981201172
84,health serialization,0.0026001930236816406
85,order serialization,0.03355002403259277
86,health serialization,0.005784034729003906
87,order serialization,0.0329439640045166
88,health serialization,0.04167675971984863
89,order serialization,0.0231173038482666
90,health serialization,0.0013532638549804688
91,order serialization,0.019855976104736328
92,health serialization,0.0023658275604248047
93,order serialization,0.022513151168823242
94,health serialization,0.007916450500488281
95,order serialization,0.0740354061126709
96,health serialization,0.012555122375488281
97,order serialization,0.020502805709838867
98,health serialization,0.0009448528289794922
99,order serialization,0.02309584617614746
100,health serialization,0.009727001190185547
101,order serialization,0.05315399169921875
102,health serialization,0.006898164749145508
103,order serialization,0.014809131622314453
104,health serialization,0.014703989028930664
105,order serialization,0.02187323570251465
106,health serialization,0.011021852493286133
107,order serialization,0.008610248565673828
108,health serialization,0.0009028911590576172
109,order serialization,0.004549264907836914
110,health serialization,0.018114566802978516
111,order serialization,0.0020575523376464844
112,health serialization,0.02877664566040039
113,order serialization,0.013360023498535156
114,health serialization,0.018560409545898438
115,order serialization,0.0402834415435791
116,health serialization,0.011396169662475586
117,order serialization,0.02350139617919922
118,health serialization,0.025543689727783203
119,order serialization,0.007494211196899414
120,health serialization,0.007991313934326172
121,order serialization,0.005808591842651367
122,health serialization,0.031973838806152344
123,order serialization,0.0018277168273925781
124,health serialization,0.009626388549804688
125,order serialization,0.02309441566467285
126,health serialization,0.002947092056274414
127,order serialization,0.0015711784362792969
128,health serialization,0.0009655952453613281
129,order serialization,0.012223243713378906
130,health serialization,0.008201122283935547
131,order serialization,0.019160985946655273
132,health serialization,0.05107760429382324
133,order serialization,0.050199031829833984
134,health serialization,0.031141042709350586
135,order serialization,0.013521909713745117
136,health serialization,0.005885601043701172
137,order serialization,0.010194778442382812
138,health serialization,0.0032720565795898438
139,order serialization,0.04828453063964844
140,health serialization,0.016277551651000977
141,order serialization,0.008731603622436523
142,health serialization,0.0017442703247070312
143,order serialization,0.0038330554962158203
144,health serialization,0.014106035232543945
145,order serialization,0.01544809341430664
146,health serialization,0.028169870376586914
147,order serialization,0.02207159996032715
148,health serialization,0.0015857219696044922
149,order serialization,0.00888967514038086
150,health serialization,0.017641544342041016
151,order serialization,0.06599617004394531
152,health serialization,0.013904333114624023
153,order serialization,0.01752448081970215
154,health serialization,0.008125066757202148
155,order serialization,0.05228233337402344
156,health serialization,0.020814895629882812
157,order serialization,0.03439760208129883
158,health serialization,0.011500358581542969
159,order serialization,0.016876935958862305
160,health serialization,0.00988006591796875
161,order serialization,0.02377486228942871
162,health serialization,0.006566524505615234
163,order serialization,0.023444175720214844
164,health serialization,0.009958744049072266
165,order serialization,0.0280153751373291
166,health serialization,0.004720926284790039
167,order serialization,0.02601027488708496
168,health serialization,0.014094114303588867
169,order serialization,0.020756006240844727
170,health serialization,0.005467414855957031
171,order serialization,0.018204927444458008
172,health serialization,0.0015687942504882812
173,order serialization,0.019933462142944336
174,health serialization,0.0027408599853515625
175,order serialization,0.021654844284057617
176,health serialization,0.008478879928588867
177,order serialization,0.016402244567871094
178,health serialization,0.0011832714080810547
179,order serialization,0.03766989707946777
180,health serialization,0.01664257049560547
181,order serialization,0.007314205169677734
182,health serialization,0.010718345642089844
183,order serialization,0.03348851203918457
184,health serialization,0.00922846794128418
185,order serialization,0.040071725845336914
186,health serialization,0.030287504196166992
187,order serialization,0.006064891815185547
188,health serialization,0.031363725662231445
189,order serialization,0.03359270095825195
190,health serialization,0.03249001502990723
191,order serialization,0.00852346420288086
192,health serialization,0.009783744812011719
193,order serialization,0.048842668533325195
194,health serialization,0.004393100738525391
195,order serialization,0.011357545852661133
196,health serialization,0.004189491271972656
197,order serialization,0.0013494491577148438
198,health serialization,0.0028548240661621094
199,order serialization,0.018893957138061523
200,health serialization,0.008239030838012695
201,order serialization,0.02494335174560547
202,health serialization,0.019429922103881836
203,order serialization,0.05445528030395508
204,health serialization,0.0007483959197998047
205,order serialization,0.009324073791503906
206,health serialization,0.023907899856567383
207,order serialization,0.018184661865234375
208,health serialization,0.02105545997619629
209,order serialization,0.04330110549926758
210,health serialization,0.015294790267944336
211,order serialization,0.01619887351989746
212,health serialization,0.02936387062072754
213,order serialization,0.00882577896118164
214,health serialization,0.004251956939697266
215,order serialization,0.02046966552734375
216,health serialization,0.0008568763732910156
217,order serialization,0.010773181915283203
218,health serialization,0.0010824203491210938
219,order serialization,0.004101753234863281
220,health serialization,0.002104043960571289
221,order serialization,0.010525703430175781
222,health serialization,0.032883644104003906
223,order serialization,0.041936635971069336
224,health serialization,0.038965702056884766
225,order serialization,0.05597567558288574
226,health serialization,0.0013196468353271484
227,order serialization,0.04719710350036621
228,health serialization,0.009479999542236328
229,order serialization,0.005430459976196289
230,health serialization,0.028486967086791992
231,order serialization,0.02031564712524414
232,health serialization,0.006375551223754883
233,order serialization,0.029396772384643555
234,health serialization,0.007592678070068359
235,order serialization,0.01299738883972168
236,health serialization,0.016457080841064453
237,order serialization,0.004067420959472656
238,health serialization,0.009263277053833008
239,order serialization,0.02305459976196289
240,health serialization,0.025699615478515625
241,order serialization,0.01386713981628418
242,health serialization,0.005114078521728516
243,order serialization,0.027988910675048828
244,health serialization,0.012205839157104492
245,order serialization,0.018908023834228516
246,health serialization,0.019212007522583008
247,order serialization,0.036473989486694336
248,health serialization,0.004981040954589844
249,order serialization,0.020322084426879883
250,health serialization,0.006021976470947266
251,order serialization,0.038062095642089844
252,health serialization,0.014278173446655273
253,order serialization,0.01975250244140625
254,health serialization,0.022381305694580078
255,order serialization,0.06912851333618164
256,health serialization,0.023433446884155273
257,order serialization,0.04117560386657715
258,health serialization,0.02025127410888672
259,order serialization,0.009804725646972656
260,health serialization,0.002664327621459961
261,order serialization,0.04532122611999512
262,health serialization,0.009584426879882812
263,order serialization,0.012313604354858398
264,health serialization,0.003379344940185547
265,order serialization,0.06515288352966309
266,health serialization,0.0025734901428222656
267,order serialization,0.01614975929260254
268,health serialization,0.01981639862060547
269,order serialization,0.04748940467834473
270,health serialization,0.012012720108032227
271,order serialization,0.04753279685974121
272,health serialization,0.007079124450683594
273,order serialization,0.04461050033569336
274,health serialization,0.02405405044555664
275,order serialization,0.016746997833251953
276,health serialization,0.011354684829711914
277,order serialization,0.042803287506103516
278,health serialization,0.03513789176940918
279,order serialization,0.0033364295959472656
280,health serialization,0.005493879318237305
281,order serialization,0.05939841270446777
282,health serialization,0.011870861053466797
283,order serialization,0.012536764144897461
284,health serialization,0.011454343795776367
285,order serialization,0.016094446182250977
286,health serialization,0.010179996490478516
287,order serialization,0.009099960327148438
288,health serialization,0.01680445671081543
289,order serialization,0.001435995101928711
290,health serialization,0.005383968353271484
291,order serialization,0.0345768928527832
292,health serialization,0.021013498306274414
293,order serialization,0.014645576477050781
294,health serialization,0.003915548324584961
295,order serialization,0.033740997314453125
296,health serialization,0.026119470596313477
297,order serialization,0.03395867347717285
298,health serialization,0.0022687911987304688
299,order serialization,0.012897729873657227
300,health serialization,0.010622978210449219
301,order serialization,0.023675203323364258
302,health serialization,0.01979207992553711
303,order serialization,0.022321462631225586
304,health serialization,0.0009899139404296875
305,order serialization,0.031185150146484375
306,health serialization,0.0007534027099609375
307,order serialization,0.009683370590209961
308,health serialization,0.004453897476196289
309,order serialization,0.044779300689697266
310,health serialization,0.004697084426879883
311,order serialization,0.008416891098022461
312,health serialization,0.0018153190612792969
313,order serialization,0.0173342227935791
314,health serialization,0.05377006530761719
315,order serialization,0.033731698989868164
316,health serialization,0.0016467571258544922
317,order serialization,0.014672517776489258
318,health serialization,0.017717838287353516
319,order serialization,0.04246973991394043
320,health serialization,0.02001166343688965
321,order serialization,0.026392459869384766
322,health serialization,0.01272726058959961
323,order serialization,0.0026891231536865234
324,health serialization,0.015874147415161133
325,order serialization,0.01054072380065918
326,health serialization,0.040668487548828125
327,order serialization,0.024502277374267578
328,health serialization,0.009566068649291992
329,order serialization,0.013465404510498047
330,health serialization,0.0016512870788574219
331,order serialization,0.010530471801757812
332,health serialization,0.019463539123535156
333,order serialization,0.02329874038696289
334,health serialization,0.0010371208190917969
335,order serialization,0.043309688568115234
336,health serialization,0.0012884140014648438
337,order serialization,0.021520376205444336
338,health serialization,0.003229379653930664
339,order serialization,0.03145647048950195
340,health serialization,0.005050182342529297
341,order serialization,0.030211210250854492
342,health serialization,0.003167867660522461
343,order serialization,0.0020422935485839844
344,health serialization,0.0026001930236816406
345,order serialization,0.0014121532440185547
346,health serialization,0.00671076774597168
347,order serialization,0.00749659538269043
348,health serialization,0.003939151763916016
349,order serialization,0.01654362678527832
350,health serialization,0.01208949089050293
351,order serialization,0.06592321395874023
352,health serialization,0.0009801387786865234
353,order serialization,0.022979259490966797
354,health serialization,0.03762078285217285
355,order serialization,0.017623424530029297
356,health serialization,0.0017635822296142578
357,order serialization,0.01837897300720215
358,health serialization,0.017273426055908203
359,order serialization,0.04387474060058594
360,health serialization,0.0010387897491455078
361,order serialization,0.04579663276672363
362,health serialization,0.026282072067260742
363,order serialization,0.003687620162963867
364,health serialization,0.0014362335205078125
365,order serialization,0.025581836700439453
366,health serialization,0.0015535354614257812
367,order serialization,0.01964712142944336
368,health serialization,0.017888307571411133
369,order serialization,0.034735918045043945
370,health serialization,0.006719112396240234
371,order serialization,0.031736135482788086
372,health serialization,0.010602951049804688
373,order serialization,0.018490076065063477
374,health serialization,0.0007638931274414062
375,order serialization,0.015432119369506836
376,health serialization,0.0022754669189453125
377,order serialization,0.041243553161621094
378,health serialization,0.012432575225830078
379,order serialization,0.012025594711303711
380,health serialization,0.004792451858520508
381,order serialization,0.021325111389160156
382,health serialization,0.00749969482421875
383,order serialization,0.022423744201660156
384,health serialization,0.013457059860229492
385,order serialization,0.021064281463623047
386,health serialization,0.018338680267333984
387,order serialization,0.030156612396240234
388,health serialization,0.012256145477294922
389,order serialization,0.024041414260864258
390,health serialization,0.004096031188964844
391,order serialization,0.034934282302856445
392,health serialization,0.009142398834228516
393,order serialization,0.012359857559204102
394,health serialization,0.018509626388549805
395,order serialization,0.05146956443786621
396,health serialization,0.005555868148803711
397,order serialization,0.011781692504882812
398,health serialization,0.008252382278442383
399,order serialization,0.009398698806762695
400,health serialization,0.0058803558349609375
401,order serialization,0.013166427612304688
402,health serialization,0.007426738739013672
403,order serialization,0.012676477432250977
404,health serialization,0.015083074569702148
405,order serialization,0.037218570709228516
406,health serialization,0.0011868476867675781
407,order serialization,0.024534940719604492
408,health serialization,0.032611846923828125
409,order serialization,0.03629112243652344
410,health serialization,0.0024940967559814453
411,order serialization,0.027735233306884766
412,health serialization,0.0325922966003418
413,order serialization,0.034544944763183594
414,health serialization,0.03680109977722168
415,order serialization,0.003598451614379883
416,health serialization,0.02288675308227539
417,order serialization,0.05528521537780762
418,health serialization,0.007333278656005859
419,order serialization,0.03970193862915039
420,health serialization,0.0014162063598632812
421,order serialization,0.002390623092651367
422,health serialization,0.013928413391113281
423,order serialization,0.018579721450805664
424,health serialization,0.015187263488769531
425,order serialization,0.02124333381652832
426,health serialization,0.05145120620727539
427,order serialization,0.023652076721191406
428,health serialization,0.014642000198364258
429,order serialization,0.011264324188232422
430,health serialization,0.004346132278442383
431,order serialization,0.016036510467529297
432,health serialization,0.0013957023620605469
433,order serialization,0.029465675354003906
434,health serialization,0.011512279510498047
435,order serialization,0.04211831092834473
436,health serialization,0.0053691864013671875
437,order serialization,0.02132129669189453
438,health serialization,0.015950679779052734
439,order serialization,0.005126237869262695
440,health serialization,0.009747982025146484
441,order serialization,0.020935535430908203
442,health serialization,0.0008020401000976562
443,order serialization,0.014554262161254883
444,health serialization,0.028331279754638672
445,order serialization,0.008721351623535156
446,health serialization,0.010575294494628906
447,order serialization,0.0345609188079834
448,health serialization,0.004705905914306641
449,order serialization,0.016425371170043945
450,health serialization,0.007474422454833984
451,order serialization,0.04143023490905762
452,health serialization,0.0008924007415771484
453,order serialization,0.05339407920837402
454,health serialization,0.0289766788482666
455,order serialization,0.005999565124511719
456,health serialization,0.007512092590332031
457,order serialization,0.0037484169006347656
458,health serialization,0.0009744167327880859
459,order serialization,0.0035893917083740234
460,health serialization,0.006105661392211914
461,order serialization,0.020260095596313477
462,health serialization,0.004920005798339844
463,order serialization,0.00522160530090332
464,health serialization,0.02425074577331543
465,order serialization,0.015566349029541016
466,health serialization,0.01210641860961914
467,order serialization,0.01157522201538086
468,health serialization,0.006989002227783203
469,order serialization,0.03098917007446289
470,health serialization,0.04365205764770508
471,order serialization,0.006380558013916016
472,health serialization,0.0011124610900878906
473,order serialization,0.03148961067199707
474,health serialization,0.004931449890136719
475,order serialization,0.017098426818847656
476,health serialization,0.0044574737548828125
477,order serialization,0.027266740798950195
478,health serialization,0.0009875297546386719
479,order serialization,0.0055468082427978516
480,health serialization,0.016690731048583984
481,order serialization,0.012087821960449219
482,health serialization,0.01183772087097168
483,order serialization,0.018121957778930664
